order_details_id,order_id,pizza_id,quantity
26731,11770,sicilian_m,2
26732,11771,four_cheese_l,3
26733,11772,the_greek_s,2
26734,11772,the_greek_xl,4
26735,11773,pepperoni_l,1
26736,11773,soppressata_l,1
26737,11774,bbq_ckn_m,1
26738,11775,cali_ckn_l,1
26739,11775,hawaiian_m,5
26740,11776,five_cheese_l,2
26741,11776,ital_cpcllo_s,1
26742,11777,mediterraneo_s,1
26743,11777,southw_ckn_l,5
26744,11778,big_meat_s,3
26745,11778,calabrese_m,3
26746,11778,mediterraneo_l,2
26747,11778,soppressata_l,3
26748,11779,bbq_ckn_l,5
26749,11779,pepperoni_l,4
26750,11779,pepperoni_m,1
26751,11780,napolitana_l,2
26752,11780,soppressata_l,2
26753,11780,southw_ckn_l,3
26754,11781,ital_supr_l,4
26755,11781,spin_pesto_l,4
26756,11782,green_garden_m,3
26757,11782,sicilian_m,5
26758,11783,peppr_salami_l,2
26759,11784,cali_ckn_m,3
26760,11784,pepperoni_l,3
26761,11784,spinach_fet_s,4
26762,11785,ital_cpcllo_m,3
26763,11785,peppr_salami_s,1
26764,11786,ital_cpcllo_s,4
26765,11786,ital_supr_l,4
26766,11786,mexicana_l,1
26767,11787,ckn_alfredo_m,4
26768,11787,peppr_salami_m,3
26769,11787,thai_ckn_l,1
26770,11788,bbq_ckn_m,5
26771,11788,pep_msh_pep_s,3
26772,11788,spicy_ital_l,1
26773,11788,spinach_fet_l,2
26774,11789,four_cheese_l,1
26775,11789,hawaiian_l,1
26776,11789,ital_cpcllo_l,2
26777,11789,the_greek_l,3
26778,11790,ital_cpcllo_m,4
26779,11790,ital_cpcllo_s,1
26780,11791,pepperoni_l,5
26781,11792,spinach_fet_s,2
26782,11793,prsc_argla_l,1
26783,11793,veggie_veg_l,2
26784,11794,bbq_ckn_l,2
26785,11794,bbq_ckn_m,2
26786,11794,sicilian_l,2
26787,11794,thai_ckn_m,5
26788,11795,ckn_pesto_l,3
26789,11795,spicy_ital_s,5
26790,11795,the_greek_s,3
26791,11796,ital_veggie_s,1
26792,11796,peppr_salami_m,2
26793,11797,calabrese_m,4
26794,11797,cali_ckn_s,1
26795,11797,hawaiian_l,5
26796,11797,hawaiian_s,5
26797,11798,thai_ckn_l,3
26798,11799,bbq_ckn_s,4
26799,11799,four_cheese_l,2
26800,11799,ital_supr_m,2
26801,11799,spicy_ital_l,2
26802,11800,pepperoni_m,5
26803,11800,thai_ckn_m,1
26804,11801,hawaiian_m,2
26805,11801,spinach_supr_m,2
26806,11801,thai_ckn_l,2
26807,11801,veggie_veg_m,1
26808,11802,ckn_alfredo_m,4
26809,11802,ital_veggie_m,5
26810,11803,classic_dlx_m,3
26811,11803,five_cheese_l,3
26812,11803,spinach_fet_m,2
26813,11804,ital_supr_l,3
26814,11804,sicilian_l,4
26815,11804,spicy_ital_l,3
26816,11804,spin_pesto_l,2
26817,11805,green_garden_m,1
26818,11806,pep_msh_pep_m,4
26819,11806,pepperoni_m,2
26820,11806,sicilian_m,1
26821,11807,brie_carre_s,3
26822,11807,southw_ckn_m,1
26823,11807,veggie_veg_l,2
26824,11807,veggie_veg_m,1
26825,11808,hawaiian_s,2
26826,11809,spin_pesto_m,1
26827,11810,bbq_ckn_m,5
26828,11810,southw_ckn_l,4
26829,11810,thai_ckn_m,1
26830,11811,bbq_ckn_s,3
26831,11811,spin_pesto_l,1
26832,11811,spinach_fet_s,5
26833,11811,thai_ckn_l,4
26834,11812,southw_ckn_s,5
26835,11812,thai_ckn_l,2
26836,11813,prsc_argla_s,1
26837,11814,ital_supr_s,1
26838,11815,four_cheese_l,4
26839,11816,five_cheese_l,2
26840,11817,big_meat_s,3
26841,11817,five_cheese_l,4
26842,11817,green_garden_m,1
26843,11817,veggie_veg_s,2
26844,11818,hawaiian_l,4
26845,11818,prsc_argla_m,4
26846,11818,southw_ckn_s,5
26847,11819,spinach_fet_l,5
26848,11820,cali_ckn_s,2
26849,11821,big_meat_s,4
26850,11821,southw_ckn_l,1
26851,11822,cali_ckn_m,2
26852,11822,mexicana_s,3
26853,11822,pep_msh_pep_m,1
26854,11823,spinach_supr_m,5
26855,11824,cali_ckn_l,1
26856,11824,spinach_fet_l,3
26857,11825,calabrese_l,1
26858,11825,five_cheese_l,4
26859,11825,ital_supr_m,2
26860,11826,calabrese_m,1
26861,11826,classic_dlx_m,4
26862,11826,five_cheese_l,3
26863,11826,four_cheese_l,3
26864,11826,hawaiian_l,4
26865,11826,prsc_argla_m,2
26866,11826,sicilian_l,2
26867,11826,sicilian_m,5
26868,11826,southw_ckn_l,1
26869,11826,southw_ckn_m,1
26870,11826,spicy_ital_m,1
26871,11826,thai_ckn_l,1
26872,11826,veggie_veg_s,3
26873,11827,ckn_pesto_l,1
26874,11827,classic_dlx_m,1
26875,11827,ital_supr_m,3
26876,11827,pepperoni_s,1
26877,11827,southw_ckn_m,1
26878,11827,spinach_supr_l,1
26879,11828,hawaiian_s,3
26880,11828,ital_supr_m,3
26881,11829,sicilian_l,1
26882,11830,classic_dlx_m,1
26883,11831,cali_ckn_s,4
26884,11832,four_cheese_l,2
26885,11832,hawaiian_s,1
26886,11832,pepperoni_l,2
26887,11833,cali_ckn_s,3
26888,11833,ckn_pesto_m,1
26889,11833,ital_veggie_m,1
26890,11834,brie_carre_s,3
26891,11834,cali_ckn_l,4
26892,11834,ckn_alfredo_l,5
26893,11834,classic_dlx_m,3
26894,11834,green_garden_s,2
26895,11834,hawaiian_s,4
26896,11834,ital_cpcllo_s,5
26897,11834,napolitana_m,2
26898,11834,napolitana_s,2
26899,11834,spinach_supr_m,1
26900,11835,big_meat_s,5
26901,11835,pepperoni_m,2
26902,11835,southw_ckn_m,1
26903,11835,thai_ckn_s,5
26904,11836,pep_msh_pep_s,1
26905,11837,bbq_ckn_m,2
26906,11837,five_cheese_l,2
26907,11837,four_cheese_l,5
26908,11838,peppr_salami_s,2
26909,11839,peppr_salami_m,1
26910,11839,soppressata_s,4
26911,11840,sicilian_l,4
26912,11841,mexicana_s,1
26913,11841,the_greek_l,2
26914,11842,classic_dlx_l,4
26915,11842,southw_ckn_l,2
26916,11843,the_greek_l,4
26917,11844,soppressata_m,3
26918,11845,bbq_ckn_l,2
26919,11845,four_cheese_m,5
26920,11846,big_meat_s,1
26921,11846,ital_cpcllo_l,3
26922,11847,cali_ckn_s,4
26923,11847,mexicana_m,1
26924,11847,thai_ckn_l,4
26925,11848,classic_dlx_s,4
26926,11848,hawaiian_s,3
26927,11849,four_cheese_l,3
26928,11849,spinach_fet_m,3
26929,11850,brie_carre_s,1
26930,11850,soppressata_l,3
26931,11851,bbq_ckn_l,3
26932,11851,ckn_alfredo_l,5
26933,11851,ckn_pesto_s,4
26934,11852,bbq_ckn_m,3
26935,11852,ital_cpcllo_l,1
26936,11852,pepperoni_m,2
26937,11852,thai_ckn_l,2
26938,11853,hawaiian_l,1
26939,11853,prsc_argla_l,1
26940,11854,the_greek_xl,2
26941,11855,cali_ckn_m,2
26942,11855,ital_veggie_m,2
26943,11855,mexicana_l,4
26944,11855,the_greek_xl,2
26945,11856,cali_ckn_s,4
26946,11856,ital_supr_l,4
26947,11856,spinach_supr_m,1
26948,11857,cali_ckn_m,3
26949,11858,classic_dlx_s,3
26950,11858,pepperoni_m,2
26951,11858,prsc_argla_l,5
26952,11859,ital_cpcllo_l,2
26953,11859,veggie_veg_l,1
26954,11860,peppr_salami_l,2
26955,11861,bbq_ckn_m,5
26956,11862,bbq_ckn_m,3
26957,11862,southw_ckn_l,1
26958,11862,southw_ckn_m,2
26959,11862,spinach_fet_s,2
26960,11863,classic_dlx_m,1
26961,11864,bbq_ckn_s,2
26962,11864,hawaiian_s,4
26963,11865,ital_cpcllo_l,3
26964,11866,bbq_ckn_m,1
26965,11866,five_cheese_l,2
26966,11867,peppr_salami_m,5
26967,11867,thai_ckn_l,2
26968,11868,green_garden_m,1
26969,11868,green_garden_s,3
26970,11868,ital_cpcllo_m,5
26971,11868,spinach_fet_s,3
26972,11869,classic_dlx_m,4
26973,11869,ital_veggie_l,2
26974,11869,thai_ckn_l,5
26975,11870,thai_ckn_l,1
26976,11871,pep_msh_pep_s,3
26977,11871,pepperoni_l,1
26978,11872,pepperoni_m,2
26979,11873,hawaiian_s,1
26980,11874,calabrese_m,1
26981,11874,cali_ckn_s,2
26982,11874,classic_dlx_l,5
26983,11875,mexicana_m,2
26984,11875,spinach_fet_m,1
26985,11875,the_greek_l,2
26986,11876,bbq_ckn_l,1
26987,11877,spinach_supr_s,3
26988,11878,bbq_ckn_m,5
26989,11878,five_cheese_l,5
26990,11878,mexicana_l,1
26991,11879,prsc_argla_l,4
26992,11880,prsc_argla_l,1
26993,11881,mexicana_m,5
26994,11882,green_garden_l,2
26995,11882,ital_supr_m,2
26996,11882,peppr_salami_l,1
26997,11883,sicilian_s,4
26998,11884,brie_carre_s,4
26999,11884,five_cheese_l,1
27000,11884,prsc_argla_s,2
27001,11885,classic_dlx_s,4
27002,11885,spicy_ital_l,1
27003,11886,spinach_fet_l,1
27004,11887,southw_ckn_s,5
27005,11887,thai_ckn_m,2
27006,11888,ital_supr_m,1
27007,11888,ital_veggie_s,4
27008,11889,veggie_veg_m,4
27009,11890,ital_cpcllo_m,2
27010,11890,ital_veggie_m,2
27011,11890,pepperoni_l,1
27012,11891,cali_ckn_l,4
27013,11892,ckn_alfredo_m,1
27014,11892,ital_cpcllo_m,1
27015,11892,ital_veggie_s,1
27016,11892,veggie_veg_l,3
27017,11893,peppr_salami_l,4
27018,11893,southw_ckn_l,5
27019,11894,napolitana_l,2
27020,11894,the_greek_s,5
27021,11895,bbq_ckn_m,4
27022,11896,brie_carre_s,5
27023,11896,ckn_pesto_s,1
27024,11896,four_cheese_m,5
27025,11896,ital_cpcllo_l,1
27026,11896,mediterraneo_m,1
27027,11896,pep_msh_pep_m,5
27028,11896,peppr_salami_m,5
27029,11896,prsc_argla_m,3
27030,11896,sicilian_l,4
27031,11897,peppr_salami_s,1
27032,11898,four_cheese_m,5
27033,11899,bbq_ckn_l,1
27034,11899,pep_msh_pep_l,5
27035,11899,spin_pesto_l,2
27036,11900,four_cheese_l,3
27037,11901,cali_ckn_m,4
27038,11902,sicilian_l,2
27039,11903,big_meat_s,2
27040,11903,classic_dlx_m,4
27041,11903,mexicana_l,1
27042,11903,thai_ckn_l,2
27043,11904,classic_dlx_s,2
27044,11905,cali_ckn_l,4
27045,11905,four_cheese_m,5
27046,11906,thai_ckn_l,5
27047,11906,veggie_veg_m,4
27048,11907,ckn_pesto_s,2
27049,11907,mediterraneo_m,4
27050,11908,ckn_pesto_m,4
27051,11908,southw_ckn_s,1
27052,11908,spinach_supr_m,4
27053,11909,peppr_salami_m,1
27054,11910,cali_ckn_m,1
27055,11910,classic_dlx_s,1
27056,11910,pepperoni_l,5
27057,11910,spicy_ital_s,1
27058,11911,spicy_ital_l,4
27059,11912,green_garden_s,2
27060,11912,spicy_ital_l,3
27061,11912,spinach_fet_s,2
27062,11913,ital_veggie_m,4
27063,11913,pepperoni_m,1
27064,11913,veggie_veg_m,2
27065,11914,calabrese_l,2
27066,11914,calabrese_m,4
27067,11914,peppr_salami_l,2
27068,11914,peppr_salami_m,1
27069,11915,southw_ckn_s,2
27070,11916,four_cheese_l,2
27071,11916,mexicana_l,1
27072,11916,sicilian_m,1
27073,11916,spinach_fet_l,2
27074,11917,five_cheese_l,2
27075,11917,spicy_ital_l,3
27076,11918,ital_supr_l,5
27077,11918,napolitana_m,4
27078,11919,classic_dlx_s,3
27079,11919,four_cheese_l,1
27080,11919,pepperoni_s,2
27081,11919,peppr_salami_l,3
27082,11920,ital_veggie_m,3
27083,11921,mediterraneo_l,5
27084,11921,spinach_fet_m,1
27085,11921,thai_ckn_s,1
27086,11922,four_cheese_l,1
27087,11922,napolitana_l,4
27088,11923,hawaiian_m,3
27089,11923,sicilian_s,1
27090,11924,classic_dlx_m,1
27091,11925,big_meat_s,4
27092,11925,thai_ckn_m,1
27093,11926,hawaiian_l,2
27094,11926,napolitana_s,3
27095,11926,southw_ckn_l,2
27096,11927,mediterraneo_m,3
27097,11927,mexicana_l,4
27098,11927,southw_ckn_s,5
27099,11928,ckn_alfredo_s,5
27100,11928,thai_ckn_l,5
27101,11928,veggie_veg_m,1
27102,11929,calabrese_m,2
27103,11929,green_garden_m,2
27104,11930,four_cheese_l,2
27105,11930,veggie_veg_s,2
27106,11931,ckn_alfredo_m,5
27107,11931,ital_cpcllo_l,1
27108,11931,prsc_argla_l,3
27109,11932,mediterraneo_s,4
27110,11932,napolitana_m,5
27111,11933,four_cheese_l,2
27112,11934,cali_ckn_l,3
27113,11934,peppr_salami_l,5
27114,11935,cali_ckn_m,4
27115,11935,mexicana_m,5
27116,11935,pepperoni_s,5
27117,11936,big_meat_s,4
27118,11936,ital_cpcllo_s,5
27119,11936,southw_ckn_s,2
27120,11937,big_meat_s,4
27121,11937,green_garden_s,2
27122,11937,southw_ckn_l,1
27123,11937,spicy_ital_m,2
27124,11938,hawaiian_l,5
27125,11938,spinach_fet_m,4
27126,11939,mexicana_s,3
27127,11940,mexicana_m,1
27128,11940,napolitana_s,5
27129,11940,peppr_salami_m,3
27130,11941,bbq_ckn_s,1
27131,11941,five_cheese_l,1
27132,11941,napolitana_s,3
27133,11941,veggie_veg_s,2
27134,11942,bbq_ckn_m,3
27135,11942,cali_ckn_l,2
27136,11942,spicy_ital_s,2
27137,11942,thai_ckn_s,4
27138,11943,green_garden_s,2
27139,11943,pepperoni_m,2
27140,11944,soppressata_s,3
27141,11945,mexicana_l,1
27142,11946,ckn_alfredo_m,3
27143,11946,sicilian_l,4
27144,11946,sicilian_m,5
27145,11946,the_greek_xl,3
27146,11947,four_cheese_l,1
27147,11948,bbq_ckn_m,4
27148,11948,five_cheese_l,3
27149,11948,mexicana_l,2
27150,11948,mexicana_m,3
27151,11948,peppr_salami_l,1
27152,11948,sicilian_s,3
27153,11948,spicy_ital_l,2
27154,11949,big_meat_s,1
27155,11950,spinach_fet_l,2
27156,11951,cali_ckn_m,5
27157,11952,spicy_ital_l,4
27158,11952,the_greek_l,2
27159,11953,peppr_salami_l,4
27160,11954,soppressata_m,4
27161,11955,cali_ckn_m,4
27162,11955,classic_dlx_m,5
27163,11955,four_cheese_l,4
27164,11955,hawaiian_s,3
27165,11955,ital_supr_m,4
27166,11955,ital_veggie_m,5
27167,11955,mediterraneo_l,3
27168,11955,mexicana_s,1
27169,11955,pep_msh_pep_s,4
27170,11955,pepperoni_l,2
27171,11955,spicy_ital_s,5
27172,11956,spin_pesto_s,5
27173,11957,ital_cpcllo_l,5
27174,11957,pepperoni_m,4
27175,11957,southw_ckn_l,1
27176,11957,spin_pesto_s,2
27177,11958,prsc_argla_m,5
27178,11958,thai_ckn_l,5
27179,11959,bbq_ckn_l,3
27180,11959,bbq_ckn_m,1
27181,11959,big_meat_s,1
27182,11959,ital_cpcllo_s,4
27183,11960,bbq_ckn_l,1
27184,11960,brie_carre_s,1
27185,11960,veggie_veg_m,1
27186,11961,calabrese_s,4
27187,11961,soppressata_m,1
27188,11962,bbq_ckn_m,5
27189,11962,big_meat_s,3
27190,11962,sicilian_m,3
27191,11963,bbq_ckn_s,2
27192,11963,ckn_alfredo_m,1
27193,11963,green_garden_s,5
27194,11964,pep_msh_pep_l,1
27195,11965,calabrese_l,5
27196,11966,mediterraneo_m,2
27197,11966,mexicana_l,5
27198,11966,sicilian_l,3
27199,11967,green_garden_s,1
27200,11967,spicy_ital_l,3
27201,11968,spinach_supr_s,1
27202,11969,big_meat_s,3
27203,11970,peppr_salami_s,5
27204,11970,spicy_ital_s,3
27205,11971,ckn_alfredo_m,5
27206,11971,classic_dlx_m,3
27207,11971,ital_supr_m,3
27208,11972,ckn_pesto_l,3
27209,11972,five_cheese_l,1
27210,11973,brie_carre_s,2
27211,11973,ital_cpcllo_l,2
27212,11974,classic_dlx_s,5
27213,11974,napolitana_m,2
27214,11975,ital_supr_l,2
27215,11976,classic_dlx_m,3
27216,11976,ital_veggie_l,2
27217,11976,pep_msh_pep_l,4
27218,11976,spicy_ital_s,1
27219,11977,ital_supr_s,4
27220,11978,bbq_ckn_m,2
27221,11978,southw_ckn_l,1
27222,11979,bbq_ckn_s,3
27223,11979,classic_dlx_s,2
27224,11979,ital_veggie_l,1
27225,11979,spinach_supr_s,2
27226,11980,bbq_ckn_s,1
27227,11980,ckn_pesto_s,2
27228,11980,four_cheese_m,1
27229,11981,ckn_alfredo_m,4
27230,11982,bbq_ckn_m,2
27231,11982,sicilian_s,3
27232,11982,spinach_supr_l,2
27233,11983,green_garden_l,1
27234,11983,pep_msh_pep_l,4
27235,11983,pepperoni_l,1
27236,11984,cali_ckn_l,4
27237,11985,cali_ckn_s,3
27238,11985,sicilian_m,1
27239,11986,the_greek_xl,2
27240,11987,cali_ckn_s,1
27241,11987,the_greek_xl,1
27242,11988,pep_msh_pep_l,1
27243,11988,prsc_argla_l,4
27244,11989,classic_dlx_m,1
27245,11989,the_greek_xl,1
27246,11990,bbq_ckn_l,5
27247,11991,four_cheese_l,2
27248,11992,the_greek_s,5
27249,11993,mexicana_l,3
27250,11993,peppr_salami_s,2
27251,11993,spicy_ital_m,3
27252,11994,thai_ckn_s,3
27253,11995,ckn_pesto_l,3
27254,11995,soppressata_s,4
27255,11995,spinach_fet_l,4
27256,11996,mediterraneo_m,1
27257,11997,cali_ckn_l,2
27258,11997,classic_dlx_l,1
27259,11997,classic_dlx_s,1
27260,11997,pep_msh_pep_s,5
27261,11998,sicilian_l,4
27262,11999,napolitana_m,2
27263,11999,soppressata_s,2
27264,12000,napolitana_l,3
27265,12001,southw_ckn_m,2
27266,12002,hawaiian_l,1
27267,12002,thai_ckn_l,2
27268,12003,classic_dlx_m,3
27269,12003,hawaiian_l,5
27270,12003,hawaiian_m,4
27271,12003,ital_cpcllo_m,2
27272,12003,napolitana_l,2
27273,12003,pep_msh_pep_s,2
27274,12003,pepperoni_l,2
27275,12003,peppr_salami_s,2
27276,12003,soppressata_l,1
27277,12003,soppressata_m,4
27278,12003,the_greek_xl,5
27279,12004,hawaiian_l,1
27280,12004,napolitana_l,2
27281,12005,ital_supr_m,4
27282,12006,spicy_ital_l,1
27283,12007,ckn_alfredo_m,2
27284,12007,classic_dlx_s,5
27285,12007,southw_ckn_l,2
27286,12008,pepperoni_l,2
27287,12009,cali_ckn_m,5
27288,12010,spicy_ital_s,2
27289,12011,big_meat_s,4
27290,12012,classic_dlx_l,4
27291,12013,big_meat_s,4
27292,12013,spin_pesto_s,4
27293,12014,pep_msh_pep_s,2
27294,12014,prsc_argla_m,1
27295,12015,thai_ckn_l,3
27296,12015,the_greek_l,4
27297,12016,thai_ckn_l,1
27298,12017,four_cheese_l,5
27299,12017,pep_msh_pep_s,1
27300,12018,napolitana_m,5
27301,12019,ital_veggie_l,4
27302,12019,pep_msh_pep_s,2
27303,12019,veggie_veg_m,2
27304,12020,five_cheese_l,2
27305,12021,hawaiian_m,1
27306,12022,classic_dlx_s,3
27307,12022,mexicana_l,1
27308,12022,napolitana_m,1
27309,12022,spicy_ital_l,4
27310,12022,veggie_veg_m,1
27311,12022,veggie_veg_s,4
27312,12023,bbq_ckn_m,2
27313,12023,calabrese_l,2
27314,12023,ckn_alfredo_l,5
27315,12023,ckn_pesto_s,1
27316,12023,four_cheese_l,2
27317,12023,ital_veggie_s,2
27318,12023,peppr_salami_s,2
27319,12023,spicy_ital_l,4
27320,12023,spicy_ital_m,4
27321,12023,thai_ckn_m,4
27322,12023,thai_ckn_s,2
27323,12023,the_greek_m,4
27324,12024,ckn_alfredo_m,3
27325,12024,soppressata_l,2
27326,12025,bbq_ckn_m,1
27327,12025,ital_cpcllo_m,5
27328,12025,ital_veggie_s,1
27329,12026,brie_carre_s,4
27330,12027,mediterraneo_m,2
27331,12027,pep_msh_pep_s,2
27332,12027,spicy_ital_m,5
27333,12027,thai_ckn_m,1
27334,12028,the_greek_xl,2
27335,12029,five_cheese_l,2
27336,12029,hawaiian_l,1
27337,12030,classic_dlx_m,1
27338,12031,ital_veggie_l,2
27339,12032,spinach_supr_l,2
27340,12033,napolitana_l,1
27341,12034,hawaiian_s,1
27342,12035,four_cheese_m,2
27343,12035,mediterraneo_s,3
27344,12036,big_meat_s,3
27345,12036,thai_ckn_s,1
27346,12036,veggie_veg_s,1
27347,12037,four_cheese_m,4
27348,12037,pepperoni_m,1
27349,12037,sicilian_l,1
27350,12038,pep_msh_pep_m,5
27351,12039,peppr_salami_l,1
27352,12039,spinach_fet_l,2
27353,12039,spinach_fet_m,5
27354,12039,thai_ckn_s,2
27355,12040,bbq_ckn_l,4
27356,12040,spicy_ital_s,3
27357,12041,bbq_ckn_l,3
27358,12041,five_cheese_l,1
27359,12041,mediterraneo_s,3
27360,12041,veggie_veg_m,1
27361,12042,mexicana_l,3
27362,12042,veggie_veg_l,2
27363,12043,big_meat_s,1
27364,12043,mediterraneo_s,5
27365,12043,mexicana_l,3
27366,12043,southw_ckn_m,3
27367,12044,calabrese_l,4
27368,12044,ckn_alfredo_m,3
27369,12044,five_cheese_l,2
27370,12045,mediterraneo_m,2
27371,12045,napolitana_l,1
27372,12046,ital_veggie_m,5
27373,12046,peppr_salami_s,1
27374,12047,pepperoni_m,4
27375,12047,peppr_salami_s,5
27376,12047,the_greek_xl,1
27377,12047,veggie_veg_m,5
27378,12048,ckn_pesto_s,3
27379,12048,five_cheese_l,5
27380,12048,hawaiian_m,1
27381,12048,thai_ckn_l,5
27382,12049,spicy_ital_l,5
27383,12049,spicy_ital_m,2
27384,12050,cali_ckn_m,1
27385,12050,peppr_salami_l,1
27386,12050,spinach_fet_m,5
27387,12050,thai_ckn_l,2
27388,12051,classic_dlx_s,5
27389,12051,spin_pesto_s,2
27390,12052,ital_cpcllo_l,2
27391,12052,ital_cpcllo_m,2
27392,12052,veggie_veg_m,1
27393,12053,green_garden_l,4
27394,12053,spicy_ital_l,2
27395,12053,spin_pesto_l,3
27396,12054,cali_ckn_l,1
27397,12054,peppr_salami_l,4
27398,12054,spin_pesto_m,2
27399,12054,spinach_fet_l,5
27400,12055,classic_dlx_m,3
27401,12055,five_cheese_l,1
27402,12055,ital_cpcllo_l,2
27403,12056,hawaiian_l,2
27404,12057,cali_ckn_m,5
27405,12058,cali_ckn_m,2
27406,12058,four_cheese_l,5
27407,12058,peppr_salami_m,2
27408,12059,pep_msh_pep_l,1
27409,12060,southw_ckn_l,5
27410,12061,classic_dlx_m,1
27411,12061,sicilian_s,3
27412,12062,bbq_ckn_m,1
27413,12062,classic_dlx_m,2
27414,12062,five_cheese_l,4
27415,12062,four_cheese_l,1
27416,12062,peppr_salami_m,5
27417,12062,sicilian_l,1
27418,12062,the_greek_xl,5
27419,12063,green_garden_s,4
27420,12063,pepperoni_m,5
27421,12064,four_cheese_l,1
27422,12064,mediterraneo_m,4
27423,12064,spicy_ital_l,3
27424,12064,spin_pesto_l,3
27425,12065,napolitana_l,1
27426,12065,peppr_salami_l,5
27427,12065,veggie_veg_m,2
27428,12066,pepperoni_l,1
27429,12066,the_greek_xl,4
27430,12067,hawaiian_l,1
27431,12068,spicy_ital_l,5
27432,12069,classic_dlx_s,1
27433,12069,green_garden_s,1
27434,12069,pepperoni_s,1
27435,12069,sicilian_l,5
27436,12069,soppressata_l,3
27437,12069,spin_pesto_m,3
27438,12069,spinach_supr_l,1
27439,12070,southw_ckn_l,4
27440,12070,spicy_ital_l,2
27441,12071,napolitana_l,2
27442,12072,pep_msh_pep_s,1
27443,12073,hawaiian_l,1
27444,12074,cali_ckn_m,2
27445,12075,napolitana_l,2
27446,12075,the_greek_l,3
27447,12075,veggie_veg_s,3
27448,12076,four_cheese_l,2
27449,12077,mexicana_l,5
27450,12078,brie_carre_s,1
27451,12078,pepperoni_s,3
27452,12078,peppr_salami_m,2
27453,12078,southw_ckn_l,2
27454,12078,spinach_supr_s,4
27455,12079,hawaiian_m,1
27456,12080,southw_ckn_m,3
27457,12081,cali_ckn_l,1
27458,12082,hawaiian_m,1
27459,12082,veggie_veg_s,1
27460,12083,big_meat_s,2
27461,12083,sicilian_l,1
27462,12083,thai_ckn_s,4
27463,12084,cali_ckn_m,1
27464,12084,thai_ckn_m,4
27465,12085,prsc_argla_s,2
27466,12086,mediterraneo_s,1
27467,12086,napolitana_l,5
27468,12086,peppr_salami_m,2
27469,12087,classic_dlx_s,3
27470,12087,ital_cpcllo_l,3
27471,12087,pepperoni_s,1
27472,12087,spicy_ital_s,2
27473,12088,cali_ckn_l,2
27474,12089,mexicana_l,2
27475,12089,peppr_salami_l,1
27476,12090,big_meat_s,4
27477,12090,pepperoni_l,2
27478,12090,prsc_argla_l,5
27479,12090,sicilian_m,1
27480,12091,calabrese_l,2
27481,12092,bbq_ckn_m,1
27482,12092,thai_ckn_s,1
27483,12093,bbq_ckn_l,1
27484,12093,four_cheese_m,3
27485,12093,green_garden_s,5
27486,12093,pep_msh_pep_s,5
27487,12094,calabrese_l,5
27488,12094,ital_cpcllo_l,5
27489,12094,peppr_salami_l,2
27490,12095,big_meat_s,1
27491,12096,napolitana_l,2
27492,12097,big_meat_s,2
27493,12097,five_cheese_l,4
27494,12097,thai_ckn_l,1
27495,12098,bbq_ckn_m,2
27496,12098,prsc_argla_s,2
27497,12099,napolitana_s,2
27498,12099,peppr_salami_l,2
27499,12100,calabrese_l,3
27500,12100,southw_ckn_l,1
27501,12101,cali_ckn_m,1
27502,12101,spinach_supr_s,1
27503,12102,ital_cpcllo_m,2
27504,12103,classic_dlx_l,1
27505,12103,pepperoni_m,4
27506,12104,bbq_ckn_m,2
27507,12104,bbq_ckn_s,4
27508,12105,prsc_argla_l,2
27509,12105,southw_ckn_l,3
27510,12106,four_cheese_l,2
27511,12107,bbq_ckn_m,2
27512,12107,spin_pesto_s,2
27513,12108,cali_ckn_m,5
27514,12108,mediterraneo_l,4
27515,12108,thai_ckn_l,4
27516,12109,peppr_salami_s,3
27517,12109,soppressata_s,5
27518,12109,spicy_ital_m,1
27519,12110,cali_ckn_l,5
27520,12110,mexicana_l,3
27521,12111,mexicana_m,3
27522,12112,brie_carre_s,2
27523,12112,spinach_supr_l,2
27524,12113,hawaiian_s,3
27525,12114,spinach_fet_l,2
27526,12115,sicilian_s,1
27527,12116,bbq_ckn_m,5
27528,12116,classic_dlx_s,5
27529,12116,five_cheese_l,3
27530,12116,ital_cpcllo_m,3
27531,12116,pepperoni_m,2
27532,12117,calabrese_m,4
27533,12117,ital_supr_m,1
27534,12117,thai_ckn_l,2
27535,12118,the_greek_xl,1
27536,12119,bbq_ckn_s,4
27537,12119,big_meat_s,4
27538,12119,hawaiian_m,2
27539,12119,ital_veggie_s,2
27540,12119,napolitana_m,3
27541,12119,spicy_ital_l,2
27542,12120,veggie_veg_m,3
27543,12121,classic_dlx_s,1
27544,12121,ital_supr_l,1
27545,12121,mexicana_l,2
27546,12121,napolitana_s,2
27547,12122,bbq_ckn_s,5
27548,12123,green_garden_s,3
27549,12124,ckn_pesto_s,3
27550,12125,five_cheese_l,2
27551,12126,ital_cpcllo_s,3
27552,12126,pepperoni_m,1
27553,12126,spinach_supr_s,5
27554,12126,veggie_veg_m,2
27555,12127,ckn_pesto_m,2
27556,12128,mexicana_l,2
27557,12128,southw_ckn_m,4
27558,12128,veggie_veg_m,1
27559,12129,thai_ckn_s,2
27560,12130,spicy_ital_l,5
27561,12131,southw_ckn_l,2
27562,12132,ital_veggie_s,5
27563,12133,classic_dlx_l,3
27564,12133,southw_ckn_l,4
27565,12134,calabrese_l,2
27566,12134,pepperoni_l,1
27567,12135,pep_msh_pep_s,2
27568,12136,four_cheese_l,5
27569,12136,spicy_ital_l,1
27570,12137,veggie_veg_m,2
